CUSTOMER_ID,CITY NAME,STATE ABBREVIATION,FIPS ZIP CODE,LON,LAT,EST HOUSEHOLD INCOME V5,LENGTH OF RESIDENCE,NUMBER OF ADULTS IN LIVING UNIT,MOSAIC HOUSEHOLD,CHILDREN: AGE 0-18 VERSION 3
17649122245,MINNEAPOLIS,MN,55447,-93.4769685334327,45.0024843553224,$125000-$149999,02,2,G24,Likely
07692025047,MINNEAPOLIS,MN,55433,-93.2914652689529,45.1667163330433,,00,0,U00,No
77519834145,MINNEAPOLIS,MN,55414,-93.2343760962413,44.9908356,$35000-$49999,01,1,O53,Not Likely
67625102730,MINNEAPOLIS,MN,55444,-93.3195735663124,45.0994145383551,$50000-$74999,23,3,E20,Not Likely
57605094001,MINNEAPOLIS,MN,55443,-93.3246117710817,45.0920121317963,$100000-$124999,06,3,F22,Likely
47549880075,MINNEAPOLIS,MN,55418,-93.26002,45.0101271325916,$25000-$34999,25,2,K40,Not Likely
27669110507,MINNEAPOLIS,MN,55446,-93.4736705156397,45.0273230492687,$35000-$49999,29,2,E19,Not Likely
57506760402,MINNEAPOLIS,MN,55406,-93.2176445077439,44.9354920614187,$50000-$74999,12,2,B09,Possible
97610106029,MINNEAPOLIS,MN,55445,-93.36779,45.1215928674084,,00,0,U00,No
47695113254,MINNEAPOLIS,MN,55446,-93.5038185751074,45.0259873571866,$35000-$49999,04,2,K37,Possible
87663095021,MINNEAPOLIS,MN,55443,-93.3548944384473,45.0963818100112,$125000-$149999,02,1,P61,Likely
67525810835,MINNEAPOLIS,MN,55411,-93.2942939342595,44.9998488888889,$1000-$14999,00,1,O54,Likely
97518913163,MINNEAPOLIS,MN,55422,-93.3502938096633,45.0032436302005,$100000-$124999,03,2,F22,Possible
97535969349,MINNEAPOLIS,MN,55428,-93.3908138256559,45.0527445189011,$35000-$49999,00,1,S71,Not Likely
37528988172,MINNEAPOLIS,MN,55429,-93.344934894723,45.0849788628555,$35000-$49999,24,1,S69,Not Likely
07524958915,MINNEAPOLIS,MN,55427,-93.3777891368304,45.0048429673687,$1000-$14999,00,1,Q65,Not Likely
27525890699,MINNEAPOLIS,MN,55419,-93.288126425016,44.8934083333333,$1000-$14999,02,1,O54,Possible
77519891479,MINNEAPOLIS,MN,55420,-93.2799367213171,44.8273869673855,$25000-$34999,03,1,K40,Not Likely
07623089731,MINNEAPOLIS,MN,55443,-93.3233444345537,45.1064737076677,,00,0,U00,No
17529785641,MINNEAPOLIS,MN,55408,-93.3009961815222,44.9498590315681,$75000-$99999,09,1,G25,Yes
07518904589,MINNEAPOLIS,MN,55421,-93.2271242337567,45.038013355589,$150000-$174999,00,1,O50,Possible
27531873641,MINNEAPOLIS,MN,55418,-93.2532839873283,45.015521147541,$50000-$74999,23,3,P56,Possible
77669116407,MINNEAPOLIS,MN,55446,-93.4667205997875,45.0577242337364,$50000-$74999,00,2,F22,Likely
17555963635,MINNEAPOLIS,MN,55427,-93.370608104558,44.9927801087906,$75000-$99999,10,2,J34,Not Likely
57689147947,MINNEAPOLIS,MN,55454,-93.2331715701619,44.9662971084304,$75000-$99999,08,3,O53,Possible
67542957227,MINNEAPOLIS,MN,55427,-93.378,45.0061,$35000-$49999,02,1,G24,Possible
97558949062,MINNEAPOLIS,MN,55426,-93.376131220561,44.9530115791128,$100000-$124999,01,2,O51,Possible
77583872653,MINNEAPOLIS,MN,55418,-93.2457386630323,45.0136517192664,$25000-$34999,05,1,O54,Not Likely
57600032342,MINNEAPOLIS,MN,55433,-93.3614354196951,45.1926698874199,$50000-$74999,13,3,D16,Likely
87625073285,MINNEAPOLIS,MN,55439,-93.3644734420534,44.8825609950119,$75000-$99999,01,2,C13,Possible
97631002552,MINNEAPOLIS,MN,55431,-93.31301,44.82978,$125000-$149999,09,2,J34,Possible
57595918150,MINNEAPOLIS,MN,55422,-93.3535027835502,45.0251569006831,$25000-$34999,21,1,J34,Not Likely
47523750368,MINNEAPOLIS,MN,55405,-93.3109501759117,44.9725031447188,$75000-$99999,49,2,C14,Yes
27583721491,MINNEAPOLIS,MN,55401,-93.263792599043,44.9822976122329,$25000-$34999,02,1,O54,Not Likely
87503992655,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$35000-$49999,06,1,P56,Possible
67578917268,MINNEAPOLIS,MN,55422,-93.3265987974278,45.0358228098095,$75000-$99999,00,2,B09,Possible
97523775507,MINNEAPOLIS,MN,55407,-93.251323694497,44.9323114986273,$50000-$74999,14,1,L42,Not Likely
17612038698,MINNEAPOLIS,MN,55434,-93.2648263875564,45.1797499588512,$1000-$14999,02,1,M45,Likely
67597754701,MINNEAPOLIS,MN,55406,-93.2102902950663,44.9508672506539,$1000-$14999,01,1,K37,Possible
27664104713,MINNEAPOLIS,MN,55444,-93.3136133066951,45.1353592781361,$50000-$74999,11,2,K37,Likely
77549798468,MINNEAPOLIS,MN,55409,-93.2690563363806,44.9264532108156,$150000-$174999,07,1,D18,Likely
17637091387,MINNEAPOLIS,MN,55443,-93.3381743220384,45.1045784492227,,00,0,U00,No
47500883635,MINNEAPOLIS,MN,55419,-93.2846236631711,44.91959,$75000-$99999,12,2,B09,Yes
07661122042,MINNEAPOLIS,MN,55447,-93.4899228645768,45.0011830326145,$75000-$99999,07,2,B09,Yes
87531787105,MINNEAPOLIS,MN,55408,-93.3058103824152,44.9476110709725,$75000-$99999,23,2,G24,Possible
17580905826,MINNEAPOLIS,MN,55421,-93.2513657007313,45.0429145903369,$100000-$124999,09,2,F23,Yes
77515750236,MINNEAPOLIS,MN,55405,-93.2932929778481,44.9830130381553,$1000-$14999,09,1,R67,Possible
07582817484,MINNEAPOLIS,MN,55412,-93.29506,45.02399,$50000-$74999,06,1,R66,Likely
17549722827,MINNEAPOLIS,MN,55401,-93.2955019773957,44.9516645559102,$50000-$74999,04,1,G25,Possible
87691115332,MINNEAPOLIS,MN,55446,-93.4928973837839,45.046530215416,$75000-$99999,09,3,F22,Yes
87516822453,MINNEAPOLIS,MN,55412,-93.313242209603,45.0242912284297,$50000-$74999,09,1,D18,Possible
27600095984,MINNEAPOLIS,MN,55443,-93.3315679628774,45.102921457122,$75000-$99999,29,4,E20,Not Likely
97509822947,MINNEAPOLIS,MN,55412,-93.2891288460159,45.0260015068606,$1000-$14999,01,2,S69,Likely
47514997385,MINNEAPOLIS,MN,55430,-93.2888607688985,45.0801767412552,$15000-$24999,00,1,O54,Possible
57511751311,MINNEAPOLIS,MN,55406,-93.22293,44.9411,$250000+,09,1,G24,Possible
57531874262,MINNEAPOLIS,MN,55418,-93.2510854623528,45.0158536370059,,00,0,U00,No
57695119684,MINNEAPOLIS,MN,55447,-93.4918219743281,45.0007906726996,$75000-$99999,10,3,B08,Yes
87675092682,MINNEAPOLIS,MN,55443,-93.350969787278,45.1066520100799,$50000-$74999,28,1,L42,Not Likely
47625094653,MINNEAPOLIS,MN,55443,-93.3295589521273,45.0962277365193,$50000-$74999,16,2,D16,Yes
17557803955,MINNEAPOLIS,MN,55410,-93.3173663621886,44.9120646938776,$175000-$199999,06,2,A04,Yes
57599911916,MINNEAPOLIS,MN,55422,-93.34095,45.01391,$100000-$124999,06,1,E20,Likely
37571734158,MINNEAPOLIS,MN,55403,-93.2851982081963,44.9636716966979,$50000-$74999,07,4,A06,Not Likely
77583987362,MINNEAPOLIS,MN,55429,-93.324631260807,45.0787843702917,$50000-$74999,18,2,D18,Not Likely
57657010844,MINNEAPOLIS,MN,55432,-93.2417078296605,45.1123828357421,$15000-$24999,00,1,K40,Possible
67534807627,MINNEAPOLIS,MN,55411,-93.3109983831467,44.9888245096282,$50000-$74999,11,1,I31,Yes
27552911217,MINNEAPOLIS,MN,55421,-93.2461098739562,45.0380785029684,$1000-$14999,03,2,O52,Possible
27651095714,MINNEAPOLIS,MN,55443,-93.3562832706982,45.1015631158452,$50000-$74999,07,2,K39,Possible
97667014444,MINNEAPOLIS,MN,55432,-93.2575202514528,45.1199628674084,$75000-$99999,10,1,C11,Not Likely
77562893687,MINNEAPOLIS,MN,55420,-93.2695862824386,44.8261328927587,$25000-$34999,03,1,O51,Possible
07523783869,MINNEAPOLIS,MN,55408,-93.2798366308552,44.9532336147699,$15000-$24999,02,1,O54,Likely
67531935511,MINNEAPOLIS,MN,55423,-93.2932569920371,44.8683614983526,$35000-$49999,43,2,J34,Not Likely
77690138273,MINNEAPOLIS,MN,55449,-93.2325825281406,45.1861821738674,$15000-$24999,20,2,J34,Not Likely
17615147561,MINNEAPOLIS,MN,55454,-93.2348154224722,44.9654471325916,$15000-$24999,00,1,O53,Likely
57504919943,MINNEAPOLIS,MN,55422,-93.3390731047695,45.0325154198167,$1000-$14999,10,1,Q65,Not Likely
07536932069,MINNEAPOLIS,MN,55423,-93.26452696552,44.863579976112,$25000-$34999,03,1,P61,Likely
27625019849,MINNEAPOLIS,MN,55432,-93.2331342832804,45.105598614893,$75000-$99999,13,2,J34,Not Likely
47609087405,MINNEAPOLIS,MN,55443,-93.34332,45.11686,$250000+,09,1,F22,Likely
77675034115,MINNEAPOLIS,MN,55433,-93.2939883740909,45.1379195479185,$75000-$99999,03,1,F22,Likely
87588951504,MINNEAPOLIS,MN,55426,-93.3661550581018,44.942389118501,$75000-$99999,09,4,B09,Yes
67638106949,MINNEAPOLIS,MN,55445,-93.3634658220522,45.0977386507992,$50000-$74999,23,2,E21,Not Likely
57577752731,MINNEAPOLIS,MN,55406,-93.2393212344289,44.96288712981,$15000-$24999,00,1,O54,Possible
47629007992,MINNEAPOLIS,MN,55431,-93.319053829939,44.8571292683777,$75000-$99999,25,4,C11,Not Likely
57590924915,MINNEAPOLIS,MN,55423,-93.291877463677,44.8840122056193,$50000-$74999,33,3,L42,Yes
97678107646,MINNEAPOLIS,MN,55445,-93.3792859186812,45.1079634772678,$150000-$174999,05,5,D18,Possible
47566726888,MINNEAPOLIS,MN,55402,-93.27119,44.97648,$35000-$49999,02,1,O51,Not Likely
57568772499,MINNEAPOLIS,MN,55407,-93.2661730106962,44.9410943640034,$100000-$124999,18,2,D18,Possible
97514901914,MINNEAPOLIS,MN,55421,-93.2381472614742,45.0447521800214,$50000-$74999,15,2,L42,Not Likely
07690005608,MINNEAPOLIS,MN,55431,-93.296693654073,44.8161850149192,$35000-$49999,00,1,O51,Not Likely
57642108768,MINNEAPOLIS,MN,55445,-93.3728017073541,45.1216945938715,$100000-$124999,19,3,D15,Likely
47692006583,MINNEAPOLIS,MN,55431,-93.3102525028977,44.8192415694164,$15000-$24999,03,1,S71,Not Likely
87697082130,MINNEAPOLIS,MN,55441,-93.4039702994914,45.0253087339188,$35000-$49999,00,1,O54,Possible
47535833582,MINNEAPOLIS,MN,55414,-93.2149551316792,44.9898376696631,$75000-$99999,00,1,O55,Likely
57600078576,MINNEAPOLIS,MN,55441,-93.4256861448824,44.9814818161664,$75000-$99999,28,4,B09,Yes
87501967242,MINNEAPOLIS,MN,55428,-93.3780254263287,45.0333797412977,$15000-$24999,04,2,O52,Yes
67552770195,MINNEAPOLIS,MN,55407,-93.2548462430927,44.9473798305085,$25000-$34999,14,2,R66,Likely
67602108078,MINNEAPOLIS,MN,55445,-93.3708316354377,45.1113944432888,$75000-$99999,00,2,J34,Not Likely
57512751964,MINNEAPOLIS,MN,55406,-93.22293,44.9411,$75000-$99999,06,1,G24,Possible
67594875365,MINNEAPOLIS,MN,55418,-93.2718252814994,45.0209295968759,$1000-$14999,01,1,K40,Possible
87575937718,MINNEAPOLIS,MN,55423,-93.3089385148001,44.8639882487348,$125000-$149999,07,1,O54,Possible
27615035043,MINNEAPOLIS,MN,55433,-93.2913544455468,45.1503094200066,$1000-$14999,06,2,Q65,Not Likely
87509841687,MINNEAPOLIS,MN,55415,-93.2582399782304,44.9779049968102,$1000-$14999,03,1,G25,Not Likely
07628022176,MINNEAPOLIS,MN,55432,-93.2464354361288,45.0904017508132,,00,0,U00,No
37599943516,MINNEAPOLIS,MN,55425,-93.2255110718838,44.8567255439536,$35000-$49999,02,1,G25,Not Likely
07516986628,MINNEAPOLIS,MN,55429,-93.3602175682782,45.0707682451496,$100000-$124999,18,1,O54,Likely
47637123791,MINNEAPOLIS,MN,55447,-93.463926623864,45.0180095782038,$50000-$74999,03,1,K40,Not Likely
77514884950,MINNEAPOLIS,MN,55419,-93.2935974827018,44.915288140857,$75000-$99999,14,2,B07,Likely
47506906310,MINNEAPOLIS,MN,55421,-93.2676759887842,45.0449513343769,$50000-$74999,25,3,I31,Yes
27695129943,MINNEAPOLIS,MN,55448,-93.30497,45.18526,$35000-$49999,00,1,O51,Possible
57554737153,MINNEAPOLIS,MN,55404,-93.2627264095304,44.964828705872,$1000-$14999,07,1,S71,Not Likely
47563884083,MINNEAPOLIS,MN,55419,-93.2820242606773,44.9187635784394,$150000-$174999,18,1,E19,Not Likely
87609006952,MINNEAPOLIS,MN,55431,-93.3155660962404,44.8518179652676,$75000-$99999,04,1,O51,Likely
37534932182,MINNEAPOLIS,MN,55423,-93.2656616337926,44.875947470235,$100000-$124999,22,1,F22,Yes
27507741638,MINNEAPOLIS,MN,55404,-93.2674762108544,44.9569281632653,$1000-$14999,03,1,S71,Possible
37687009472,MINNEAPOLIS,MN,55431,-93.3039663171031,44.8421944322433,$35000-$49999,02,1,O51,Not Likely
97652057847,MINNEAPOLIS,MN,55437,-93.3585704681841,44.8142486684765,$100000-$124999,06,2,D16,Possible
57536940078,MINNEAPOLIS,MN,55424,-93.3489112570355,44.9041893786021,$35000-$49999,44,6,A01,Possible
77549920574,MINNEAPOLIS,MN,55422,-93.3313124778305,45.0338538126513,$100000-$124999,08,2,B09,Yes
67599931535,MINNEAPOLIS,MN,55423,-93.3122164769801,44.8779640612015,$50000-$74999,20,1,L42,Not Likely
57644085492,MINNEAPOLIS,MN,55442,-93.4481835345669,45.0427672450444,$100000-$124999,10,1,C13,Likely
27536932680,MINNEAPOLIS,MN,55423,-93.2594120752506,44.8738575480795,$15000-$24999,10,2,J34,Not Likely
47595806116,MINNEAPOLIS,MN,55410,-93.3211847889876,44.897882935432,$50000-$74999,00,2,C13,Possible
87521817988,MINNEAPOLIS,MN,55412,-93.2973097084861,45.0353108307768,$1000-$14999,00,1,S71,Possible
67554920701,MINNEAPOLIS,MN,55422,-93.34135547782,45.0342164208762,$35000-$49999,02,1,K40,Not Likely
27511783038,MINNEAPOLIS,MN,55408,-93.2798160000076,44.9548175913483,$1000-$14999,12,1,O54,Possible
77585780989,MINNEAPOLIS,MN,55408,-93.29199375,44.9484971325916,$35000-$49999,05,1,O54,Not Likely
57635029104,MINNEAPOLIS,MN,55433,-93.3400080076413,45.194179916581,$1000-$14999,01,1,F22,Likely
67566740294,MINNEAPOLIS,MN,55404,-93.2652969093407,44.9587709462554,$1000-$14999,06,1,S71,Possible
87542891463,MINNEAPOLIS,MN,55420,-93.2799477211454,44.8299668654775,$15000-$24999,01,1,O54,Not Likely
17592779871,MINNEAPOLIS,MN,55407,-93.2661371428571,44.9376328674084,$50000-$74999,15,4,I32,Likely
57527900277,MINNEAPOLIS,MN,55421,-93.24611,45.04819,$75000-$99999,06,1,L42,Possible
17595993154,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$50000-$74999,05,1,K40,Possible
27688004136,MINNEAPOLIS,MN,55431,-93.3117847243236,44.8138119345458,$150000-$174999,05,2,C11,Not Likely
57609080915,MINNEAPOLIS,MN,55441,-93.4083159728427,45.027275,,00,0,U00,No
77690078669,MINNEAPOLIS,MN,55441,-93.4325340964021,45.0046814511281,$25000-$34999,38,2,J34,Not Likely
87535882580,MINNEAPOLIS,MN,55419,-93.2729740806692,44.9232264677501,$35000-$49999,03,1,G24,Possible
67682133861,MINNEAPOLIS,MN,55448,-93.3490622649987,45.207223514822,$75000-$99999,03,1,G24,Possible
37582835858,MINNEAPOLIS,MN,55414,-93.253977461818,44.9849964363932,$250000+,02,7,A06,Not Likely
07562952319,MINNEAPOLIS,MN,55426,-93.3938718010704,44.9374219631816,$25000-$34999,00,1,O54,Possible
37541734277,MINNEAPOLIS,MN,55403,-93.27973,44.9787528674084,$1000-$14999,10,2,S71,Not Likely
27539903754,MINNEAPOLIS,MN,55421,-93.2104364322178,45.0361248828675,$125000-$149999,01,1,O54,Yes
17553969379,MINNEAPOLIS,MN,55428,-93.3904184624556,45.0533392552472,$25000-$34999,01,2,Q65,Not Likely
87625079344,MINNEAPOLIS,MN,55441,-93.4387839242659,45.012383188268,$175000-$199999,32,5,C11,Not Likely
87528904213,MINNEAPOLIS,MN,55421,-93.2155326924489,45.038195080946,$25000-$34999,04,1,O54,Yes
67541904205,MINNEAPOLIS,MN,55421,-93.2155326924489,45.038195080946,$25000-$34999,07,1,O54,Yes
57591733357,MINNEAPOLIS,MN,55403,-93.2832048029596,44.9670725949862,$15000-$24999,00,1,O54,Not Likely
67520801042,MINNEAPOLIS,MN,55410,-93.3161798085051,44.9299635729284,$175000-$199999,04,1,A05,Likely
57507861650,MINNEAPOLIS,MN,55417,-93.2128936034149,44.9054015236014,$75000-$99999,19,5,L42,Not Likely
57671088321,MINNEAPOLIS,MN,55443,-93.3550244093605,45.1396995347682,$100000-$124999,11,2,B08,Yes
97687121080,MINNEAPOLIS,MN,55447,-93.5101994172299,45.004840732531,$100000-$124999,27,1,C13,Not Likely
27561730369,MINNEAPOLIS,MN,55403,-93.2806182368522,44.9676102135269,$15000-$24999,00,1,O54,Not Likely
07632006244,MINNEAPOLIS,MN,55431,-93.3069842876815,44.8145414273496,$100000-$124999,06,2,D17,Possible
97500940087,MINNEAPOLIS,MN,55424,-93.3493985510662,44.9140717611307,$175000-$199999,33,2,A01,Likely
27693119631,MINNEAPOLIS,MN,55447,-93.4891156838523,45.0140128674084,$75000-$99999,15,2,C11,Not Likely
57530730164,MINNEAPOLIS,MN,55403,-93.27709,44.9696828674084,$1000-$14999,10,1,S71,Possible
57530754942,MINNEAPOLIS,MN,55406,-93.2268562344148,44.9499505263158,$100000-$124999,04,2,G24,Possible
37696083666,MINNEAPOLIS,MN,55442,-93.4340576250725,45.0641389398915,$125000-$149999,24,5,C11,Not Likely
17626037879,MINNEAPOLIS,MN,55434,-93.2431494981334,45.1929029732363,$35000-$49999,00,1,O50,Possible
97586727719,MINNEAPOLIS,MN,55403,-93.3032434364467,44.9687762029735,$50000-$74999,22,2,C13,Possible
47633113227,MINNEAPOLIS,MN,55446,-93.5038185751074,45.0259873571866,$250000+,00,1,A02,Likely
67541932222,MINNEAPOLIS,MN,55423,-93.2531135051886,44.8752713059655,$75000-$99999,01,2,O51,Possible
97572777001,MINNEAPOLIS,MN,55407,-93.2449936930002,44.928437755102,$35000-$49999,00,2,O51,Possible
27523730179,MINNEAPOLIS,MN,55403,-93.27709,44.9696828674084,$1000-$14999,07,1,S71,Possible
77597875940,MINNEAPOLIS,MN,55418,-93.2687028837581,45.0195914644634,$35000-$49999,09,1,K40,Not Likely
07631043164,MINNEAPOLIS,MN,55434,-93.2537628004433,45.1786869907448,$75000-$99999,21,3,D16,Yes
07544800199,MINNEAPOLIS,MN,55410,-93.3260776607106,44.904535925136,$100000-$124999,35,3,C11,Not Likely
77508757000,MINNEAPOLIS,MN,55406,-93.2214640103844,44.9446444310965,$25000-$34999,45,2,G24,Possible
97573953919,MINNEAPOLIS,MN,55426,-93.3698955259313,44.9584932635311,$1000-$14999,00,1,O51,Possible
07587910881,MINNEAPOLIS,MN,55421,-93.2523548451481,45.0600571325916,$75000-$99999,22,3,J34,Not Likely
37504942528,MINNEAPOLIS,MN,55425,-93.2516379433059,44.8574254718537,$1000-$14999,01,1,O54,Likely
87627057024,MINNEAPOLIS,MN,55436,-93.3947463472908,44.8922596043156,$50000-$74999,23,1,E19,Likely
87511838030,MINNEAPOLIS,MN,55414,-93.2576366921739,44.9875265636275,$175000-$199999,11,4,A02,Possible
37688061323,MINNEAPOLIS,MN,55437,-93.3468811746141,44.8072369641619,,00,0,U00,No
47656100127,MINNEAPOLIS,MN,55444,-93.3024769937664,45.0960448613004,$35000-$49999,01,3,O51,Likely
67571905343,MINNEAPOLIS,MN,55421,-93.2129854746174,45.0419028894975,$35000-$49999,30,2,J34,Not Likely
37546841595,MINNEAPOLIS,MN,55415,-93.254196417124,44.9761092986248,$15000-$24999,04,1,G25,Not Likely
07673018720,MINNEAPOLIS,MN,55432,-93.2532344920942,45.1161271325916,$75000-$99999,03,2,B09,Yes
17576895074,MINNEAPOLIS,MN,55420,-93.2810834404077,44.8533851020408,$35000-$49999,00,2,E20,Possible
97615072777,MINNEAPOLIS,MN,55439,-93.3923646066111,44.8878805952398,$250000+,19,3,A01,Not Likely
67648101424,MINNEAPOLIS,MN,55444,-93.3200361072657,45.1005202692952,,00,0,U00,No
27573757183,MINNEAPOLIS,MN,55406,-93.2053137459833,44.9441432961895,$150000-$174999,26,2,C11,Possible
47698059846,MINNEAPOLIS,MN,55437,-93.3370437485726,44.8259178893358,$50000-$74999,10,1,C11,Not Likely
47659069965,MINNEAPOLIS,MN,55438,-93.3767634471088,44.85538,$100000-$124999,29,2,C13,Possible
47695114578,MINNEAPOLIS,MN,55446,-93.4633008147969,45.0387771325916,$200000-$249999,20,2,A01,Likely
97598760940,MINNEAPOLIS,MN,55406,-93.2176698051246,44.9339375196107,$1000-$14999,03,1,G24,Possible
07510719360,MINNEAPOLIS,MN,55401,-93.27093,44.98332,$125000-$149999,04,1,G25,Not Likely
77593789419,MINNEAPOLIS,MN,55408,-93.2908814888752,44.9440296784501,$1000-$14999,03,1,G25,Not Likely
57693036287,MINNEAPOLIS,MN,55434,-93.2496863924987,45.1636379713048,$100000-$124999,16,2,B08,Yes
47604142537,MINNEAPOLIS,MN,55449,-93.2115904697049,45.1895989530855,$50000-$74999,05,1,O54,Possible
07592749314,MINNEAPOLIS,MN,55405,-93.2903766073437,44.9564612786448,$50000-$74999,20,2,E19,Not Likely
07508735910,MINNEAPOLIS,MN,55404,-93.277185,44.9625528674084,$50000-$74999,07,1,G25,Possible
67543987136,MINNEAPOLIS,MN,55429,-93.3484098458895,45.0770614953526,$1000-$14999,02,2,P56,Likely
57592729569,MINNEAPOLIS,MN,55403,-93.2806354280628,44.9691244200148,$250000+,00,1,G25,Not Likely
47546801204,MINNEAPOLIS,MN,55410,-93.3144179510024,44.9285399217109,$125000-$149999,22,3,A03,Yes
67529717378,MINNEAPOLIS,MN,55401,-93.27093,44.98332,$15000-$24999,08,1,G25,Not Likely
97678076696,MINNEAPOLIS,MN,55441,-93.4279978589398,45.0105584864229,$35000-$49999,00,1,G24,Not Likely
77540742816,MINNEAPOLIS,MN,55404,-93.267676615122,44.9708601750692,$250000+,02,5,A02,Yes
57628083317,MINNEAPOLIS,MN,55442,-93.4278734897613,45.0404701668109,$200000-$249999,20,3,B07,Possible
07564810233,MINNEAPOLIS,MN,55411,-93.3033491666667,44.9913728674084,$1000-$14999,04,1,P57,Likely
57538924800,MINNEAPOLIS,MN,55423,-93.27823,44.87178,$35000-$49999,00,1,H26,Likely
17622041813,MINNEAPOLIS,MN,55434,-93.2593465452686,45.1565828674084,$100000-$124999,31,3,C11,Not Likely
27678048612,MINNEAPOLIS,MN,55435,-93.3225511017847,44.8870102500932,$25000-$34999,03,1,G25,Not Likely
07520826093,MINNEAPOLIS,MN,55412,-93.2890340665849,45.0389032653061,$35000-$49999,26,2,N48,Not Likely
97687084927,MINNEAPOLIS,MN,55442,-93.4200553870123,45.0377524853457,$100000-$124999,02,2,F23,Yes
47599876249,MINNEAPOLIS,MN,55418,-93.2143499046677,45.0233755318574,$100000-$124999,22,2,D16,Yes
67601044416,MINNEAPOLIS,MN,55434,-93.249356973606,45.1277569445811,$100000-$124999,01,1,O51,Likely
67680073354,MINNEAPOLIS,MN,55439,-93.3561835398921,44.88298,,00,0,U00,No
77586794985,MINNEAPOLIS,MN,55409,-93.2764156667067,44.9376299413005,$50000-$74999,03,2,O52,Possible
37645136613,MINNEAPOLIS,MN,55449,-93.2022954069916,45.1708925739051,$125000-$149999,21,2,B07,Not Likely
87565776522,MINNEAPOLIS,MN,55407,-93.253855483852,44.9299808316608,$15000-$24999,00,1,O54,Not Likely
87689012663,MINNEAPOLIS,MN,55432,-93.22969,45.1023971325916,$50000-$74999,06,2,E21,Not Likely
07521793131,MINNEAPOLIS,MN,55408,-93.2943660799916,44.9386272850266,$50000-$74999,04,1,G25,Not Likely
77652139740,MINNEAPOLIS,MN,55449,-93.2253090628787,45.1995469844332,$15000-$24999,03,2,F23,Likely
87630097151,MINNEAPOLIS,MN,55443,-93.3348332581065,45.1150679308663,$175000-$199999,17,2,C11,Not Likely
67519776924,MINNEAPOLIS,MN,55407,-93.2639736935266,44.928593877551,$75000-$99999,03,2,F22,Possible
47557774218,MINNEAPOLIS,MN,55407,-93.2420435887635,44.9365882803582,$100000-$124999,24,1,G24,Yes
97530957751,MINNEAPOLIS,MN,55427,-93.3901233284242,44.9939096794465,$75000-$99999,03,1,G24,Possible
77628072837,MINNEAPOLIS,MN,55439,-93.3560734001506,44.8885376315071,$175000-$199999,09,2,A05,Yes
17577723758,MINNEAPOLIS,MN,55401,-93.261445856685,44.9813619406889,$75000-$99999,02,1,G25,Not Likely
57519936477,MINNEAPOLIS,MN,55423,-93.3088269064431,44.8673142447077,$15000-$24999,03,1,O54,Possible
37580953492,MINNEAPOLIS,MN,55426,-93.3656830037444,44.9497171161133,$15000-$24999,00,1,G24,Not Likely
57569910066,MINNEAPOLIS,MN,55421,-93.2643422310304,45.0637648737074,$1000-$14999,00,1,O54,Possible
37545747281,MINNEAPOLIS,MN,55405,-93.2843938885771,44.9600024326923,$50000-$74999,23,1,G25,Not Likely
67657078062,MINNEAPOLIS,MN,55441,-93.4276279119948,44.9960037218297,$175000-$199999,04,1,G24,Likely
57605115106,MINNEAPOLIS,MN,55446,-93.4771964035772,45.0412325124759,$75000-$99999,25,4,B07,Possible
37609068582,MINNEAPOLIS,MN,55438,-93.3808429256108,44.8050299546534,$100000-$124999,12,1,E19,Not Likely
17565876218,MINNEAPOLIS,MN,55418,-93.2437099048688,45.0224893192908,$50000-$74999,00,2,G24,Possible
07576867572,MINNEAPOLIS,MN,55418,-93.24412,45.01681,$1000-$14999,03,1,K40,Not Likely
97528866533,MINNEAPOLIS,MN,55418,-93.24412,45.01681,$1000-$14999,10,1,G24,Possible
37607090985,MINNEAPOLIS,MN,55443,-93.3360978824593,45.0955368655367,$100000-$124999,07,2,H26,Likely
77522971828,MINNEAPOLIS,MN,55428,-93.3757467869948,45.0687419050511,$35000-$49999,23,1,Q64,Not Likely
37541898504,MINNEAPOLIS,MN,55420,-93.2801313238943,44.8320291882661,$75000-$99999,16,4,E20,Possible
67698047397,MINNEAPOLIS,MN,55435,-93.333128297716,44.8682228674084,$100000-$124999,01,1,O50,Possible
67519869673,MINNEAPOLIS,MN,55418,-93.2628960394877,45.0076034693878,,00,0,U00,No
27685123476,MINNEAPOLIS,MN,55447,-93.4642735390814,45.015143326957,$1000-$14999,03,1,O54,Possible
37502825390,MINNEAPOLIS,MN,55412,-93.2903040554121,45.0356088,$250000+,02,1,O52,Likely
57509915921,MINNEAPOLIS,MN,55422,-93.3372997073186,45.0171339052568,$35000-$49999,43,3,I31,Possible
97567730111,MINNEAPOLIS,MN,55403,-93.27709,44.9696828674084,$1000-$14999,01,1,S71,Possible
77506900309,MINNEAPOLIS,MN,55421,-93.24611,45.04819,$75000-$99999,06,1,L42,Possible
07594862779,MINNEAPOLIS,MN,55417,-93.25782060864,44.9029970784103,$150000-$174999,11,3,B08,Yes
67534838631,MINNEAPOLIS,MN,55414,-93.2486291378155,44.9844899259635,$15000-$24999,04,1,O54,Not Likely
17561975975,MINNEAPOLIS,MN,55428,-93.3663277249718,45.0934886839678,$50000-$74999,15,2,I33,Likely
